,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020
precipIntensityMax,0.0071,0.0015,0.0022,0.0103,0.1118,0.0241,0.0277,0.0399,0.0267,0.0031,0.0064,0.0058,0.0395,0.0706,0.0116,0.0016,0.0011,0.0887,0.191,0.0483,0.0011,0.0239,0.0304,0.1144,0.1083,0.037,0.0215,0.0074,0.0232,0.0091,0.0003,0.0004,0.0005,0.0025,0.0269,0.0925,0.0776,0.0827,0.0291,0.0302,0.0296,0.299,0.0856,0.4806,0.0207,0.0069,0.0019,0.0321,0.053,0.0307,0.0643,0.0055,0.0826,0.0141,0.0177
apparentTemperatureMinTime,1579638060,1579723320,1579809480,1579905420,1579982040,1580068380,1580155020,1580241900,1580396400,1580413860,1580500620,1580587380,1580673600,1580828400,1580835840,1580931840,1581019920,1581105840,1581198660,1581285060,1581365400,1581450420,1581537360,1581624300,1581710340,1581786000,1581951600,1581969360,1582056060,1582142760,1582229340,1582315740,1582402200,1582487280,1582574340,1582729200,1582753980,1582833360,1582923900,1583006640,1583093040,1583171040,1583272500,1583420400,1583438040,1583524200,1583611500,1583697780,1583783640,1583870700,1583956800,1584043620,1584198000,1584215640,1584370800
temperatureLowTime,1579723260,1579809360,1579905420,1579981920,1580068320,1580154960,1580241840,1580327820,1580413740,1580500560,1580587320,1580673600,1580760060,1580836260,1580931360,1581019740,1581105780,1581198720,1581285180,1581365100,1581450180,1581537360,1581624120,1581710160,1581785880,1581882240,1581969300,1582055940,1582142640,1582229160,1582315560,1582402020,1582486680,1582574160,1582660140,1582753980,1582833240,1582924020,1583006520,1583092920,1583171640,1583272440,1583352480,1583437920,1583524080,1583611320,1583697720,1583783520,1583870520,1583956620,1584043440,1584129960,1584215520,1584288600,1584388680
temperatureMaxTime,1579671240,1579755720,1579841820,1579928940,1580010480,1580097480,1580183640,1580274480,1580368020,1580446980,1580533500,1580618940,1580705880,1580786760,1580878740,1580964900,1581047940,1581137220,1581223800,1581310680,1581397320,1581483660,1581569820,1581656220,1581742140,1581829320,1581915300,1582002000,1582087860,1582174800,1582261140,1582348200,1582433820,1582520760,1582606860,1582687980,1582776720,1582866000,1582952220,1583038740,1583120640,1583211420,1583307420,1583373840,1583471280,1583556900,1583643480,1583728140,1583812200,1583899560,1583985540,1584075720,1584161460,1584248220,1584331440
sunsetTime,1579689060,1579775460,1579861860,1579948320,1580034720,1580121120,1580207580,1580293980,1580380380,1580466780,1580553240,1580639640,1580726040,1580812440,1580898900,1580985300,1581071700,1581158100,1581244500,1581330900,1581417360,1581503760,1581590160,1581676560,1581762960,1581849360,1581935760,1582022160,1582108560,1582194960,1582281360,1582367760,1582454160,1582540560,1582626960,1582713360,1582799760,1582886160,1582972560,1583058960,1583145360,1583231760,1583318160,1583404500,1583490900,1583577300,1583663700,1583750100,1583836500,1583922900,1584009240,1584095640,1584182040,1584268440,1584354840
windGustTime,1579683120,1579775640,1579856040,1579942800,1580023920,1580115300,1580211120,1580299020,1580341620,1580470680,1580557440,1580643600,1580727000,1580815980,1580902860,1580983020,1581068640,1581151980,1581238800,1581325200,1581412560,1581498240,1581586320,1581670680,1581757860,1581843780,1581926280,1582025100,1582112700,1582189080,1582275240,1582362180,1582455060,1582534740,1582623240,1582714140,1582800360,1582880280,1582976160,1583054280,1583150580,1583226720,1583266080,1583392440,1583432280,1583571540,1583657940,1583734380,1583820780,1583916780,1584014640,1584092520,1584176220,1584268800,1584288000
precipType,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain
temperatureMin,72.9,72.1,72.65,73.43,74.26,73.46,74.11,74.83,73.42,70.56,71.64,74.42,76.02,74.9,74.18,72.76,69.72,70.89,70.48,71.86,71.48,72.42,74.46,73.06,73.34,73.8,73.63,72.46,73.31,72.32,73.49,72.73,71.55,75.19,73.27,75.26,72.95,74.58,74.45,73.18,75.8,75.04,72.7,72.99,71.3,71.33,71.01,72.82,72.67,72.03,73.78,73.83,74.29,72.35,75.18
precipIntensityMaxTime,1579676700,1579752180,1579845780,1579964400,1580022960,1580093940,1580157420,1580236860,1580362860,1580428560,1580515140,1580579820,1580709060,1580798340,1580878560,1580979600,1581051600,1581163260,1581238440,1581264000,1581350400,1581498060,1581584340,1581686040,1581758460,1581843660,1581876000,1582017600,1582092720,1582139040,1582232400,1582342080,1582413000,1582534800,1582610280,1582700940,1582784820,1582879980,1582967100,1583053440,1583160840,1583236620,1583284080,1583397900,1583424000,1583571840,1583679600,1583733420,1583798640,1583917260,1583993100,1584091620,1584186000,1584201600,1584338280
uvIndexTime,1579665900,1579752600,1579839480,1579928160,1580012580,1580098560,1580184600,1580272380,1580359140,1580445480,1580531160,1580618040,1580704800,1580790180,1580877420,1580963400,1581048300,1581136620,1581222660,1581310620,1581395880,1581486120,1581569940,1581655320,1581739800,1581828000,1581914340,1581999540,1582087620,1582173300,1582259820,1582346100,1582433820,1582521660,1582603860,1582692240,1582778940,1582864260,1582950540,1583037360,1583123700,1583209860,1583296320,1583382360,1583469360,1583556480,1583640000,1583727840,1583814840,1583900880,1583987040,1584074040,1584159120,1584246420,1584330780
humidity,0.8,0.77,0.77,0.83,0.91,0.92,0.87,0.93,0.88,0.81,0.83,0.82,0.82,0.91,0.84,0.78,0.8,0.84,0.89,0.85,0.81,0.79,0.83,0.87,0.88,0.92,0.83,0.8,0.79,0.78,0.75,0.74,0.74,0.79,0.78,0.91,0.89,0.91,0.88,0.86,0.88,0.95,0.96,1,0.88,0.85,0.84,0.88,0.91,0.85,0.87,0.79,0.84,0.83,0.79
ozone,244.7,248.7,246.4,248.4,243.2,245.8,247.1,246.2,246.6,248,244.3,245.8,247.1,247.1,245.9,245.9,243.7,243.8,247.8,248.7,247.7,244.9,243.4,246,246.9,249.9,248.4,249.3,248.6,253.2,251.1,251.2,250.8,249.3,252,253.5,252.5,246.1,246.3,249.2,248.2,248.8,248.3,247.9,247.1,248.8,247.7,241.2,244.6,253.3,255.9,258.9,257.9,258.8,258.4
temperatureLow,72.1,72.65,73.43,74.26,73.46,74.11,74.83,73.85,70.56,71.64,74.42,76.02,75.79,74.18,72.76,69.72,70.89,70.48,71.86,71.48,72.42,74.46,73.06,73.34,73.8,74.37,72.46,73.31,72.32,73.49,72.73,71.55,75.19,73.27,75.52,72.95,74.58,74.45,73.18,75.8,75.04,72.7,73.58,71.3,71.33,71.01,72.82,72.67,72.03,73.78,73.83,75.04,72.35,75.28,72.15
windGust,10.47,10.27,9.93,8.86,8.38,10.77,12.39,13.9,14.73,12.97,17.33,12.53,12.53,12.16,16.43,11.2,8.41,10.96,12.29,12.63,10.18,11.67,13.08,13.29,8.05,11.35,13.44,17.37,19.91,11.69,12.8,12.22,16.94,10.68,12.11,12.71,14.95,9.69,10.73,9.15,14.64,11.24,8.1,7.8,11.2,10.73,10.46,8.8,7.91,14.69,7.9,12.2,11.04,13.6,10.24
apparentTemperatureMaxTime,1579670700,1579754520,1579841280,1579928880,1580011140,1580098980,1580183760,1580274540,1580367060,1580446560,1580532720,1580614440,1580704980,1580788080,1580878320,1580963940,1581047640,1581137220,1581222780,1581308820,1581396180,1581483300,1581568920,1581655260,1581738180,1581829320,1581914040,1582001220,1582087260,1582174080,1582260540,1582347300,1582432320,1582519980,1582606260,1582688760,1582778880,1582866300,1582951800,1583038080,1583123580,1583211540,1583306640,1583373900,1583471100,1583556720,1583643000,1583729340,1583814660,1583899440,1583988240,1584073200,1584159360,1584247620,1584328980
cloudCover,0.55,0.37,0.48,0.56,0.76,0.85,0.56,0.57,0.85,0.9,0.92,0.99,0.96,0.88,0.87,0.96,0.8,0.93,0.99,0.99,1,0.85,0.75,0.52,0.63,0.79,0.42,0.39,0.65,0.53,0.54,0.19,0.37,0.82,0.44,0.81,0.83,0.99,0.99,0.98,0.93,1,1,0.99,1,0.99,0.86,0.74,0.45,0.56,0.2,0.15,0.58,0.11,0.49
moonPhase,0.92,0.96,0.99,0.02,0.05,0.08,0.11,0.14,0.17,0.2,0.23,0.26,0.3,0.33,0.36,0.4,0.43,0.47,0.51,0.55,0.59,0.62,0.66,0.7,0.74,0.77,0.8,0.84,0.87,0.9,0.93,0.97,1,0.03,0.06,0.09,0.12,0.15,0.18,0.21,0.24,0.27,0.31,0.34,0.38,0.42,0.45,0.49,0.53,0.57,0.61,0.65,0.68,0.72,0.75
apparentTemperatureHighTime,1579670700,1579754520,1579841280,1579928880,1580011140,1580098980,1580183760,1580274540,1580367060,1580446560,1580532720,1580614440,1580704980,1580788080,1580878320,1580963940,1581047640,1581137220,1581222780,1581308820,1581396180,1581483300,1581568920,1581655260,1581738180,1581829320,1581914040,1582001220,1582087260,1582174080,1582260540,1582347300,1582432320,1582519980,1582606260,1582688760,1582778880,1582866300,1582951800,1583038080,1583123580,1583211540,1583306640,1583373900,1583471100,1583556720,1583643000,1583729340,1583814660,1583899440,1583988240,1584073200,1584159360,1584247620,1584328980
apparentTemperatureLowTime,1579723320,1579809480,1579905420,1579982040,1580068380,1580155020,1580241900,1580328000,1580413860,1580500620,1580587380,1580673600,1580760060,1580835840,1580931840,1581019920,1581105840,1581198660,1581285060,1581365400,1581450420,1581537360,1581624300,1581710340,1581786000,1581882600,1581969360,1582056060,1582142760,1582229340,1582315740,1582402200,1582487280,1582574340,1582660260,1582753980,1582833360,1582923900,1583006640,1583093040,1583171040,1583272500,1583352720,1583438040,1583524200,1583611500,1583697780,1583783640,1583870700,1583956800,1584043620,1584130020,1584215640,1584288360,1584388860
pressure,1011.7,1010.6,1010.8,1010.5,1010.1,1009.8,1010,1011.1,1011,1011.9,1011.9,1011.6,1011.5,1010.7,1010.5,1011.2,1011.7,1011,1011.1,1012.1,1012.8,1012.5,1011.2,1010.2,1011.2,1011.9,1012.8,1011.9,1011.6,1011.3,1012,1012.5,1011.1,1010.5,1009.6,1010.5,1010.2,1009.1,1008.8,1009.1,1009.3,1009.7,1010.2,1011.1,1012.8,1012.3,1010.9,1009.9,1010.6,1010,1010.9,1011.4,1011.1,1011,1011.1
time,1579622400,1579708800,1579795200,1579881600,1579968000,1580054400,1580140800,1580227200,1580313600,1580400000,1580486400,1580572800,1580659200,1580745600,1580832000,1580918400,1581004800,1581091200,1581177600,1581264000,1581350400,1581436800,1581523200,1581609600,1581696000,1581782400,1581868800,1581955200,1582041600,1582128000,1582214400,1582300800,1582387200,1582473600,1582560000,1582646400,1582732800,1582819200,1582905600,1582992000,1583078400,1583164800,1583251200,1583337600,1583424000,1583510400,1583596800,1583683200,1583769600,1583856000,1583942400,1584028800,1584115200,1584201600,1584288000
precipProbability,0.17,0.07,0.16,0.38,0.92,0.79,0.53,0.76,0.61,0.18,0.23,0.25,0.52,0.65,0.57,0.23,0.18,0.77,0.97,0.83,0.15,0.63,0.52,0.73,0.83,0.78,0.76,0.51,0.72,0.25,0.08,0.08,0.11,0.13,0.22,0.8,0.85,0.77,0.66,0.3,0.65,0.97,0.99,1,0.9,0.21,0.09,0.52,0.79,0.58,0.65,0.28,0.54,0.29,0.3
dewPoint,73.41,71.97,71.67,74.38,76.71,76.72,76.66,76.88,74.51,71.53,73.25,74.36,74.75,76.27,73.62,71.71,72.24,73.76,74.29,73.7,72.22,72.82,74.91,75.56,75.62,76.75,73.49,72.36,72.94,72.51,71.89,70.86,71.15,73.55,73.57,76.66,75.68,76.87,76.8,76.5,77,76.75,76.01,75.21,73.66,73.65,73.46,75.05,75.56,75.31,77.06,74.98,75.88,73.98,74.13
temperatureHigh,91.87,91.86,92.28,91.07,90.4,87.95,91.47,86.24,85.39,89.72,89.56,91.15,90.17,86.82,87.33,90.67,90.45,92.93,91.42,90.54,91.39,93.95,93.8,93.46,93.62,88.82,87.78,91.59,91.71,92.93,93.86,93.46,95.48,91.26,96.37,87.54,88.17,89.26,92.18,92.59,90.33,86.8,82.68,77.7,87.07,90.36,91.24,87.64,86,93.85,93.7,97.4,95.63,92.41,93.05
visibility,10,10,10,10,9.105,9.127,10,10,9.452,10,10,10,10,8.933,10,10,10,9.592,8.727,9.917,10,9.734,10,10,9.738,8.897,10,9.923,10,10,10,10,10,10,10,9.745,8.371,10,10,10,9.292,7.917,7.249,7.485,9.306,10,10,9.416,9.561,9.808,9.585,10,9.477,10,10
